-34, 66
-25, 41
59, 0
61, 61
20, 81
-36, 45
674, 19
672, 91
-891, 0
-87, 13
89, 2
98, 0
50, 50
87, 37
-837, 0
15, 15
85, 0
-71, 29
71, 0
-12, 88
12, 0
244, 44
45, 89
-856, 33
20, 53
79, 32
-9, 23
91, 14
816, 30
-88, 42
158, 0
878, 78
758, 36
359, 95
305, 0
-73, 27
-93, 34
78, 12
-35, 77
-40, 37
-37, 0
-821, 79
66, 45
86, 31
69, 0
71, 71
29, 0
55, 55
345, 0
-15, 85
-85, 0
-77, 23
3, 26
-57, 69
83, 52
7, 59
-359, 0
-117, 83
-65, 18
99, 17
1, 18
-12, 6
68, 74
-77, 97
21, 18
-52, 66
-716, 50
30, 80
-87, 93
190, 83
53, 36
319, 55
-428, 27
-16, 11
-17, 94
6, 0
-2, 98
2, 0
31, 31
169, 0
-73, 27
22, 49
44, 93
7, 0
-89, 11
-11, 0
-14, 86
22, 8
-51, 57
80, 37
63, 0
-39, 61
-36, 25
-81, 44
56, 0
-62, 38
-42, 96
-60, 36
-844, 92
259, 51
-6, 45
-45, 0
-71, 29
24, 53
41, 94
6, 0
56, 56
44, 0
74, 74
44, 18
-21, 97
-91, 6
-506, 0
62, 62
438, 0
-904, 96
656, 52
-12, 40
57, 97
-32, 65
-175, 90
-13, 77
25, 2
-902, 0
-82, 18
82, 0
97, 97
-70, 27
273, 0
-80, 20
98, 18
82, 0
77, 77
-77, 0
-422, 78
6, 84
84, 68
4, 72
-72, 0
68, 68
-96, 72
5, 77
7, 84
-537, 47
53, 0
-16, 84
-84, 0
-8, 92
58, 50
-77, 73
32, 5
95, 0
-97, 3
-69, 34
-99, 35
-583, 52
6, 58
66, 24
66, 90
-37, 53
-53, 0
61, 61
-953, 8
47, 55
45, 0
-29, 71
13, 84
-715, 69
-69, 0
-7, 93
40, 33
-44, 89
-901, 88
69, 57
-19, 38
97, 35
65, 0
-35, 65
-65, 0
-94, 6
80, 86
745, 31
-78, 53
29, 82
-68, 14
-983, 31
70, 1
-1, 0
-4, 96
-53, 43
-59, 84
916, 0
-649, 51
80, 31
-233, 98
702, 0
-5, 95
58, 53
-456, 97
917, 14
28, 42
-896, 46
91, 37
-37, 0
429, 29
14, 43
31, 74
-16, 58
-91, 67
35, 2
98, 0
28, 28
-98, 30
60, 90
-90, 0
361, 61
90, 51
-51, 0
986, 86
-86, 0
39, 39
-61, 78
-30, 48
52, 0
-478, 22
-53, 69
531, 0
-54, 46
-1, 45
-412, 33
-512, 21
379, 0
-559, 41
-41, 0
-413, 87
54, 41
21, 62
-27, 35
-64, 71
-83, 88
-91, 97
34, 31
-31, 0
-61, 39
65, 4
23, 27
-5, 22
-22, 0
307, 7
77, 84
-72, 12
-24, 88
12, 0
35, 35
-34, 1
5, 6
-24, 82
-82, 0
41, 41
-957, 84
-1, 83
-51, 32
-75, 57
803, 60
-76, 84
16, 0
37, 37
50, 87
-668, 19
-131, 88
691, 79
21, 0
-91, 9
-607, 2
35, 37
-37, 0
39, 39
-46, 93
55, 48
52, 0
548, 48
68, 16
72, 88
-69, 19
81, 0
-5, 95
86, 81
-55, 26
-181, 45
55, 0
-94, 6
16, 22
60, 82
6, 88
-88, 0
-63, 37
-37, 0
-9, 91
-482, 9
42, 51
-174, 77
728, 5
-35, 70
-70, 0
34, 34
-59, 75
-664, 11
38, 49
-49, 0
373, 73
7, 80
-63, 17
95, 12
-712, 0
-38, 62
38, 0
250, 50
-19, 31
69, 0
85, 85
85, 70
-239, 31
-18, 13
-163, 50
-10, 40
60, 0
121, 21
79, 0
-311, 89
-97, 92
-92, 0
528, 28
-27, 1
-60, 41
59, 0
41, 41
-32, 9
-54, 55
31, 86
-34, 52
48, 0
45, 45
-45, 0
-59, 41
272, 13
148, 61
-71, 90
12, 2
98, 0
86, 86
8, 94
-387, 7
-7, 0
73, 73
70, 43
482, 25
-14, 11
58, 69
48, 17
-45, 72
78, 50
950, 0
40, 40
-258, 82
-882, 0
-451, 49
-46, 3
-96, 7
61, 68
45, 13
87, 0
62, 62
-62, 0
-73, 27
-27, 0
-879, 21
563, 84
-902, 82
-58, 24
-36, 88
80, 68
-66, 2
-88, 14
-214, 0
-41, 59
-47, 12
36, 48
52, 0
-72, 28
72, 0
20, 20
-20, 0
40, 40
-51, 89
896, 85
28, 13
92, 5
-505, 0
-419, 81
31, 12
-12, 0
36, 36
806, 42
-58, 84
89, 73
68, 41
59, 0
36, 36
-465, 71
-47, 24
422, 46
-46, 0
63, 63
-33, 30
70, 0
-52, 48
-46, 2
-69, 33
51, 84
119, 3
68, 71
-71, 0
-40, 60
53, 13
87, 0
98, 98
46, 44
616, 60
1, 61
-361, 0
-2, 98
95, 93
-93, 0
-28, 72
80, 52
-79, 73
56, 29
71, 0
-88, 12
232, 44
97, 41
-46, 95
5, 0
-44, 56
-56, 0
41, 41
-341, 0
5, 5
-5, 0
-119, 81
-82, 99
55, 54
-18, 36
-649, 87
13, 0
11, 11
-32, 79
-93, 86
-582, 4
-32, 72
-373, 99
701, 0
-28, 72
-72, 0
-81, 19
13, 32
-33, 99
1, 0
-17, 83
-70, 13
-13, 0
294, 94
38, 32
-32, 0
21, 21
-21, 0
16, 16
24, 40
60, 0
-266, 34
-60, 74
-74, 0
-301, 99
-93, 6
19, 25
54, 79
-6, 73
48, 21
-75, 46
-158, 88
12, 0
-174, 26
25, 51
68, 19
74, 93
51, 44
24, 68
21, 89
11, 0
373, 73
884, 57
-57, 0
69, 69
83, 52
74, 26
6, 32
-54, 78
-82, 96
-85, 11
-11, 0
39, 39
61, 0
-291, 9
-9, 0
10, 10
-210, 0
56, 56
58, 14
686, 0
-85, 15
488, 3
86, 89
-62, 27
-82, 45
826, 71
63, 34
94, 28
-2, 26
74, 0
-32, 68
94, 62
38, 0
-912, 88
63, 51
-85, 66
995, 61
51, 12
88, 0
7, 7
58, 65
-415, 50
-13, 37
-317, 20
-91, 29
-3, 26
350, 76
-64, 12
940, 52
37, 89
5, 94
-33, 61
-486, 75
-58, 17
-833, 84
-52, 32
54, 86
-73, 13
81, 94
-50, 44
56, 0
-33, 67
23, 90
10, 0
37, 37
-671, 66
-29, 37
-37, 0
-39, 61
-67, 94
6, 0
65, 65
-233, 32
-71, 61
-30, 31
-31, 0
75, 75
-75, 0
-12, 88
12, 0
2, 2
69, 71
-28, 43
-33, 10
390, 0
25, 25
-51, 74
-74, 0
-23, 77
-421, 56
-71, 85
695, 80
20, 0
-39, 61
439, 0
98, 98
72, 70
30, 0
-25, 75
80, 55
80, 35
-635, 0
-44, 56
62, 18
-86, 32
301, 33
68, 1
-1, 0
-47, 53
-53, 0
85, 85
-85, 0
779, 79
321, 0
66, 66
-66, 0
596, 96
-687, 9
-92, 17
-59, 58
86, 44
56, 0
-19, 81
19, 0
-684, 16
84, 0
56, 56
-97, 59
41, 0
7, 7
-36, 71
-79, 92
8, 0
29, 29
17, 46
-37, 9
-71, 38
62, 0
-21, 79
21, 0
-59, 41
-55, 86
-489, 97
-97, 0
-210, 90
10, 0
1, 1
99, 0
87, 87
-87, 0
33, 33
-6, 27
-18, 9
91, 0
97, 97
6, 3
73, 76
65, 41
59, 0
-18, 82
-82, 0
-53, 47
-47, 0
-305, 95
5, 0
-733, 67
-4, 63
37, 0
-455, 45
52, 97
-97, 0
20, 20
-40, 80
20, 0
16, 16
16, 32
-73, 59
1, 60
86, 46
44, 90
590, 80
28, 8
658, 66
-59, 7
93, 0
-36, 64
36, 0
67, 67
518, 85
-41, 44
-12, 32
768, 0
-425, 75
97, 72
83, 55
-55, 0
4, 4
96, 0
4, 4
-704, 0
-12, 88
-12, 76
23, 99
-81, 18
82, 0
-566, 34
-8, 26
820, 46
20, 66
-66, 0
-46, 54
239, 93
-94, 99
1, 0
57, 57
99, 56
-5, 51
-51, 0
-807, 93
7, 0
73, 73
99, 72
28, 0
-39, 61
-81, 80
-8, 72
28, 0
-77, 23
28, 51
-47, 4
-18, 86
9, 95
888, 83
-8, 75
-83, 92
175, 67
-87, 80
-80, 0
31, 31
25, 56
16, 72
-672, 0
15, 15
-23, 92
-28, 64
36, 0
77, 77
23, 0
546, 46
80, 26
-26, 0
24, 24
-82, 42
-65, 77
-94, 83
-571, 12
88, 0
-12, 88
-75, 13
-94, 19
-56, 63
37, 0
-38, 62
38, 0
-55, 45
355, 0
42, 42
-42, 0
9, 9
91, 0
60, 60
58, 18
52, 70
640, 10
-210, 0
-22, 78
80, 58
-20, 38
-38, 0
60, 60
-60, 0
97, 97
43, 40
77, 17
-145, 72
-72, 0
89, 89
36, 25
75, 0
93, 93
18, 11
87, 98
-898, 0
-97, 3
-3, 0
-59, 41
-8, 33
428, 61
39, 0
399, 99
-44, 55
-55, 0
-846, 54
-11, 43
74, 17
80, 97
13, 10
-86, 24
-66, 58
242, 0
39, 39
-739, 0
4, 4
-4, 0
6, 6
-38, 68
-68, 0
-21, 79
-322, 57
-79, 78
-52, 26
274, 0
13, 13
87, 0
-508, 92
-31, 61
-49, 12
-52, 60
51, 11
73, 84
24, 8
-8, 0
76, 76
24, 0
-50, 50
-50, 0
-92, 8
89, 97
-697, 0
-85, 15
-15, 0
-37, 63
-63, 0
36, 36
764, 0
29, 29
71, 0
-80, 20
12, 32
28, 60
-59, 1
93, 94
-784, 10
-697, 13
-13, 0
37, 37
39, 76
-8, 68
-68, 0
59, 59
-59, 0
11, 11
17, 28
88, 16
98, 14
-14, 0
-133, 67
3, 70
98, 68
-92, 76
85, 61
23, 84
16, 0
19, 19
-19, 0
58, 58
574, 32
79, 11
62, 73
-47, 26
-68, 58
-58, 0
-91, 9
93, 2
98, 0
14, 14
486, 0
-97, 3
97, 0
56, 56
35, 91
87, 78
74, 52
82, 34
67, 1
-1, 0
-84, 16
-23, 93
331, 24
-4, 20
682, 2
26, 28
772, 0
3, 3
-905, 98
2, 0
-64, 36
119, 55
-55, 0
385, 85
15, 0
-6, 94
-65, 29
-247, 82
-54, 28
51, 79
44, 23
-323, 0
-24, 76
21, 97
-86, 11
-31, 80
20, 0
38, 38
43, 81
19, 0
405, 5
-45, 60
40, 0
-193, 7
273, 80
20, 0
-78, 22
78, 0
-641, 59
41, 0
-380, 20
80, 0
81, 81
57, 38
-414, 24
-93, 31
45, 76
-76, 0
-274, 26
39, 65
35, 0
-977, 23
-823, 0
60, 60
91, 51
-81, 70
-70, 0
41, 41
58, 99
-10, 89
-76, 13
58, 71
11, 82
-26, 56
-45, 11
-23, 88
63, 51
-65, 86
-86, 0
-59, 41
13, 54
80, 34
66, 0
59, 59
-59, 0
-30, 70
-86, 84
-184, 0
-45, 55
-52, 3
-203, 0
20, 20
-88, 32
-32, 0
87, 87
-94, 93
71, 64
-64, 0
-4, 96
76, 72
28, 0
34, 34
-7, 27
72, 99
-99, 0
275, 75
-75, 0
-19, 81
-92, 89
486, 75
-75, 0
-15, 85
-84, 1
50, 51
-51, 0
-24, 76
351, 27
76, 3
75, 78
22, 0
632, 32
-332, 0
90, 90
129, 19
-80, 39
46, 85
-49, 36
27, 63
-33, 30
-30, 0
49, 49
51, 0
-74, 26
74, 0
15, 15
-32, 83
72, 55
-42, 13
-43, 70
14, 84
-35, 49
-94, 55
-255, 0
78, 78
-421, 57
543, 0
63, 63
-19, 44
22, 66
-58, 8
92, 0
-59, 41
792, 33
715, 48
49, 97
47, 44
41, 85
-56, 29
-61, 68
16, 84
-84, 0
673, 73
-58, 15
99, 14
86, 0
46, 46
-402, 44
66, 10
-10, 0
-63, 37
-111, 26
58, 84
-84, 0
78, 78
-29, 49
-78, 71
57, 28
87, 15
85, 0
852, 52
-13, 39
31, 70
-70, 0
-98, 2
98, 0
-1, 99
-38, 61
-61, 0
2, 2
-59, 43
410, 53
42, 95
-95, 0
-79, 21
-21, 0
688, 88
-88, 0
25, 25
-84, 41
-36, 5
-5, 0
4, 4
-4, 0
-86, 14
-43, 71
353, 24
59, 83
-36, 47
-51, 96
-26, 70
30, 0
3, 3
-83, 20
-20, 0
-80, 20
80, 0
28, 28
-28, 0
-29, 71
-57, 14
96, 10
55, 65
-13, 52
48, 0
68, 68
-22, 46
-46, 0
84, 84
-80, 4
-88, 16
98, 14
-59, 55
85, 40
-287, 53
-449, 4
96, 0
-991, 9
-178, 31
18, 49
-49, 0
-916, 84
16, 0
13, 13
87, 0
-76, 24
-25, 99
-99, 0
-86, 14
-358, 56
74, 30
48, 78
922, 0
-54, 46
-76, 70
48, 18
16, 34
17, 51
-51, 0
-20, 80
-80, 0
579, 79
21, 0
30, 30
974, 4
96, 0
-68, 32
-32, 0
52, 52
-85, 67
840, 7
-64, 43
30, 73
-64, 9
72, 81
-61, 20
-85, 35
865, 0
59, 59
-93, 66
1, 67
-44, 23
-756, 67
-67, 0
-3, 97
14, 11
451, 62
738, 0
-635, 65
35, 0
25, 25
-25, 0
-99, 1
-1, 0
-28, 72
555, 27
397, 24
-41, 83
-83, 0
473, 73
-12, 61
39, 0
-2, 98
62, 60
17, 77
62, 39
-823, 16
84, 0
878, 78
-78, 0
17, 17
-32, 85
-85, 0
480, 80
27, 7
-10, 97
423, 20
-89, 31
52, 83
-60, 23
77, 0
-539, 61
-24, 37
-44, 93
-30, 63
437, 0
-6, 94
-94, 0
8, 8
92, 0
31, 31
24, 55
-22, 33
67, 0
-50, 50
50, 0
-49, 51
-31, 20
614, 34
-634, 0
-493, 7
395, 2
-9, 93
37, 30
72, 2
-38, 64
936, 0
94, 94
-30, 64
-64, 0
113, 13
87, 0
65, 65
44, 9
33, 42
-42, 0
97, 97
-48, 49
-65, 84
-84, 0
-63, 37
55, 92
-30, 62
37, 99
15, 14
86, 0
8, 8
-708, 0
516, 16
84, 0
-51, 49
-49, 0
-86, 14
-81, 33
-33, 0
-29, 71
-548, 23
-23, 0
67, 67
-22, 45
23, 68
32, 0
-383, 17
-310, 7
40, 47
-47, 0
-56, 44
78, 22
-984, 38
-89, 49
68, 17
-17, 0
11, 11
-32, 79
-38, 41
59, 0
39, 39
-39, 0
-67, 33
-73, 60
-334, 26
74, 0
53, 53
3, 56
624, 80
-34, 46
275, 21
83, 4
76, 80
-80, 0
-604, 96
70, 66
-586, 80
63, 43
-43, 0
-32, 68
32, 0
-23, 77
-177, 0
41, 41
-21, 20
829, 49
-49, 0
862, 62
99, 61
70, 31
-31, 0
30, 30
70, 0
14, 14
19, 33
-772, 61
-286, 75
25, 0
89, 89
-716, 73
-73, 0
-267, 33
-160, 73
-73, 0
38, 38
23, 61
53, 14
13, 27
-27, 0
36, 36
-84, 52
48, 0
64, 64
-72, 92
-49, 43
71, 14
-14, 0
-52, 48
-48, 0
-17, 83
17, 0
45, 45
55, 0
-56, 44
-344, 0
-44, 56
9, 65
-553, 12
958, 70
54, 24
111, 35
12, 47
-87, 60
-592, 68
-25, 43
-651, 92
33, 25
-88, 37
63, 0
-32, 68
-95, 73
-20, 53
713, 66
257, 23
-23, 0
10, 10
764, 74
89, 63
-25, 38
-38, 0
-14, 86
94, 80
-780, 0
-18, 82
-43, 39
-139, 0
-85, 15
85, 0
39, 39
-379, 60
340, 0
-24, 76
-76, 0
25, 25
-97, 28
72, 0
-45, 55
75, 30
-43, 87
547, 34
-34, 0
44, 44
-44, 0
36, 36
-29, 7
99, 6
-80, 26
-40, 86
37, 23
-67, 56
-56, 0
62, 62
-62, 0
96, 96
-62, 34
-34, 0
28, 28
-97, 31
229, 60
-5, 55
8, 63
-63, 0
95, 95
-10, 85
-59, 26
-450, 76
184, 60
59, 19
172, 91
-91, 0
464, 64
-411, 53
635, 88
166, 54
-487, 67
-54, 13
-92, 21
-846, 75
-47, 28
18, 46
76, 22
-204, 18
-618, 0
89, 89
-14, 75
525, 0
-917, 83
17, 0
21, 21
373, 94
720, 14
-14, 0
76, 76
43, 19
-75, 44
45, 89
-608, 81
-276, 5
-1, 4
96, 0
-81, 19
-819, 0
-146, 54
-95, 59
41, 0
29, 29
-129, 0
-506, 94
18, 12
88, 0
89, 89
-37, 52
-52, 0
44, 44
52, 96
60, 56
-68, 88
50, 38
82, 20
276, 96
904, 0
97, 97
-97, 0
-94, 6
-441, 65
35, 0
-84, 16
-63, 53
-70, 83
-37, 46
-91, 55
45, 0
7, 7
58, 65
35, 0
-35, 65
26, 91
-12, 79
-80, 99
614, 13
51, 64
-364, 0
-812, 88
-34, 54
24, 78
-65, 13
-576, 37
63, 0
-61, 39
-58, 81
-56, 25
-425, 0
-14, 86
-88, 98
2, 0
-45, 55
-64, 91
-93, 98
72, 70
-1, 69
-69, 0
63, 63
759, 22
781, 3
-77, 26
-64, 62
-6, 56
61, 17
85, 2
98, 0
78, 78
18, 96
67, 63
-63, 0
-25, 75
13, 88
-4, 84
16, 0
-94, 6
-56, 50
-32, 18
82, 0
-95, 5
37, 42
69, 11
47, 58
84, 42
28, 70
-270, 0
625, 25
-21, 4
96, 0
61, 61
-75, 86
39, 25
-25, 0
-779, 21
-21, 0
61, 61
30, 91
12, 3
-88, 15
-72, 43
8, 51
-51, 0
-188, 12
-12, 0
56, 56
-16, 40
-40, 0
-753, 47
48, 95
-27, 68
-517, 51
-151, 0
-87, 13
-885, 28
-45, 83
-397, 86
-385, 1
64, 65
-65, 0
-79, 21
-31, 90
-452, 38
-838, 0
74, 74
94, 68
8, 76
68, 44
87, 31
69, 0
-61, 39
-66, 73
95, 68
-68, 0
58, 58
-82, 76
-76, 0
-16, 84
-19, 65
-665, 0
-68, 32
868, 0
-32, 68
-68, 0
78, 78
994, 72
-36, 36
182, 18
-20, 98
2, 0
-907, 93
14, 7
-24, 83
-189, 94
906, 0
91, 91
-91, 0
90, 90
-90, 0
-5, 95
-87, 8
92, 0
-88, 12
67, 79
-23, 56
72, 28
-39, 89
80, 69
31, 0
-83, 17
593, 10
-3, 7
-7, 0
-63, 37
-44, 93
99, 92
678, 70
81, 51
11, 62
-62, 0
913, 13
41, 54
-12, 42
58, 0
913, 13
-13, 0
8, 8
49, 57
43, 0
692, 92
8, 0
-42, 58
94, 52
48, 0
3, 3
97, 0
-221, 79
-379, 0
-77, 23
-22, 1
99, 0
41, 41
88, 29
-23, 6
7, 13
64, 77
-77, 0
-780, 20
161, 81
-59, 22
78, 0
94, 94
806, 0
-24, 76
23, 99
-60, 39
-8, 31
60, 91
91, 82
-82, 0
40, 40
-39, 1
-45, 56
44, 0
465, 65
-804, 61
-36, 25
-90, 35
-3, 32
-32, 0
51, 51
49, 0
242, 42
-42, 0
67, 67
-25, 42
15, 57
-43, 14
-86, 28
-28, 0
32, 32
68, 0
2, 2
-15, 87
713, 0
80, 80
-80, 0
-5, 95
-7, 88
12, 0
-86, 14
-14, 0
